lake,density,survival,ln.growth,color,1.1,2.1,3.1,4.1,5.1,6.1,1,2,3,4,5,4.5,6,7,8,10,11,12,11.5,13
CP,H,0,0,orange,1.93,44.419,0.016649884,0.228,101.115,0.271028032,0.21718597,0.26729429,0.166024803,0.271358547,0.20592889,0.238643719,0.839187904,0.412730147,2.715445269,0.197527782,0.130410061,0.13476319,0.132586626,0.565906831
CP,H,0,0,orange,-0.495,44.818,0.015382121,-3.989,91.502,0.265227991,0.157361454,0.221545572,0.181964165,0.280392261,0.229230516,0.254811388,0.775508006,0.371753161,2.606567479,0.144157356,0.150156801,0.127659311,0.138908056,0.505105203
CP,H,0,0,orange,4.918,46.592,0.029952092,0.602,106.451,0.255769434,0.219543086,0.278657456,0.188922328,0.303587955,0.24096741,0.272277683,0.903261096,0.446750878,2.86664805,0.20082573,0.169114712,0.161635378,0.165375045,0.576349312
CP,H,1,-1.597348647,orange,7.206,42.856,0.007978262,0.756,104.026,0.276434657,0.219406002,0.262143303,0.171846355,0.286536829,0.21514702,0.250841925,0.779093694,0.384287915,2.61212337,0.166717567,0.137136417,0.131452184,0.1342943,0.530449515
CP,H,0,0,orange,-3.09,53.863,0.012882277,-7.4,101.976,0.281003014,0.16243485,0.235278971,0.149532556,0.274398067,0.242361586,0.258379826,0.81717613,0.419605769,2.687855885,0.193202954,0.102406153,0.102635453,0.102520803,0.596081304
CP,H,1,-0.000674855,orange,-5.787,46.464,0.016294934,-4.347,95.136,0.283787885,0.212942923,0.264911701,0.175195385,0.275175329,0.229208156,0.252191742,0.838174714,0.404220106,2.668007012,0.181654988,0.141498094,0.145477807,0.14348795,0.51416674
CP,H,0,0,orange,2.589,43.184,0.012161079,1.473,88.16,0.25090605,0.163862897,0.218907421,0.197250902,0.283247268,0.225192627,0.254219947,0.836078308,0.403651319,2.666813118,0.150460056,0.142018857,0.141667112,0.141842985,0.52213236
CP,H,1,-0.846737012,orange,0.923,42.601,0.015233091,-1.238,85.887,0.247862466,0.162007165,0.23203773,0.192140729,0.290118015,0.218429085,0.25427355,0.820964563,0.394871016,2.6468165,0.180617144,0.116749937,0.119637884,0.118193911,0.569351486
CP,H,0,0,orange,2.771,42.799,0.011555576,-6.44,88.72,0.255490327,0.209092573,0.243828761,0.192605796,0.275711567,0.223861729,0.249786648,0.761644503,0.377095716,2.461231053,0.154831432,0.134731852,0.137823069,0.136277461,0.525279963
CP,H,0,0,orange,-2.44,46.739,0.018553354,2.627,90.274,0.257858826,0.206984514,0.256361639,0.155704589,0.271850353,0.217965574,0.244907963,0.754268075,0.381607842,2.485486927,0.16469927,0.142165731,0.134743936,0.138454834,0.516586502
CP,H,0,0,orange,3.773,47.276,0.013009338,-5.813,95.388,0.275238431,0.186533321,0.248736476,0.179577816,0.282628052,0.238609306,0.260618679,0.810585435,0.409307516,2.674133874,0.168788151,0.138501756,0.135561615,0.137031685,0.531152998
CP,H,0,0,orange,2.863,48.97,0.011468761,-3.281,92.726,0.278008495,0.162806896,0.21353444,0.163510577,0.277389013,0.230509898,0.253949456,0.804577748,0.390347858,2.553816492,0.176431685,0.134900727,0.132281046,0.133590886,0.508722237
CP,H,0,0,orange,-1.388,45.187,0.009073449,-3.788,91.346,0.302625668,0.183477089,0.226106903,0.193469488,0.278250304,0.228806956,0.25352863,0.846872172,0.409176043,2.711663808,0.186311584,0.148855377,0.16092788,0.154891628,0.535370102
CP,H,0,0,orange,1.095,46.873,0.009038964,-1.814,106.081,0.254854816,0.207257453,0.240616209,0.153492777,0.276687995,0.209666995,0.243177495,0.738954175,0.366428541,2.530698487,0.166441167,0.139569333,0.126563297,0.133066315,0.460664092
CP,H,0,0,orange,2.938,46.333,0.008947014,-3.183,93.583,0.282653465,0.201093588,0.26426007,0.190513557,0.313877065,0.240188023,0.277032544,0.877474607,0.429663721,2.742766704,0.193420952,0.112536765,0.111640962,0.112088863,0.634256905
CP,H,0,0,orange,6.42,46.588,0.011895778,-5.585,98.574,0.28676958,0.175551204,0.219462317,0.178200053,0.303266326,0.241956374,0.27261135,0.840367459,0.41660602,2.727556902,0.186900934,0.153128299,0.140704867,0.146916583,0.570171716
CP,H,0,0,orange,-6.948,53.123,0.012298497,-4.799,94.94,0.237923273,0.172666792,0.196800393,0.138859801,0.274108023,0.222202579,0.248155301,0.740788433,0.385847214,2.460636561,0.164868614,0.123238749,0.121604165,0.122421457,0.477421212
